;time;target;temp;weather;wind;day;month;year;weekday;type_day;prev_day;prev_hour
29324;20;473.32;11.5;1000;0;6;5;2022;4;0;525.883;473.024
29325;21;490.245;6.6;1000;0;6;5;2022;4;0;537.571;473.32
29326;22;504.331;6.6;1000;0;6;5;2022;4;0;526.703;490.245
29327;23;478.905;6.6;1000;0;6;5;2022;4;0;487.923;504.331
29328;0;436.518;4.5;1006;0;7;5;2022;5;1;439.916;478.905
29329;1;399.067;4.5;1006;0;7;5;2022;5;1;404.766;436.518
29330;2;377.152;4.5;1006;0;7;5;2022;5;1;381.465;399.067
29331;3;365.086;4.7;1006;0;7;5;2022;5;1;371.649;377.152
29332;4;357.742;4.7;1006;0;7;5;2022;5;1;366.675;365.086
29333;5;345.411;4.7;1006;0;7;5;2022;5;1;360.094;357.742
29334;6;344.608;11.3;1003;0;7;5;2022;5;1;366.248;345.411
29335;7;367.193;11.3;1003;0;7;5;2022;5;1;408.689;344.608
29336;8;398.276;11.3;1003;0;7;5;2022;5;1;451.489;367.193
29337;9;444.588;16.0;1006;0;7;5;2022;5;1;488.999;398.276
29338;10;474.493;16.0;1006;0;7;5;2022;5;1;510.913;444.588
29339;11;487.819;16.0;1006;0;7;5;2022;5;1;512.585;474.493
29340;12;483.85;16.6;1009;0;7;5;2022;5;1;507.701;487.819
29341;13;477.409;16.6;1009;0;7;5;2022;5;1;497.363;483.85
29342;14;472.84;16.6;1009;0;7;5;2022;5;1;494.169;477.409
29343;15;466.584;17.0;1009;0;7;5;2022;5;1;490.893;472.84
29344;16;461.601;17.0;1009;0;7;5;2022;5;1;483.07;466.584
29345;17;462.919;17.0;1009;0;7;5;2022;5;1;477.148;461.601
29346;18;466.271;13.3;1009;0;7;5;2022;5;1;473.046;462.919
29347;19;474.583;13.3;1009;0;7;5;2022;5;1;473.024;466.271
29348;20;471.981;13.3;1009;0;7;5;2022;5;1;473.32;474.583
29349;21;485.294;9.7;1006;0;7;5;2022;5;1;490.245;471.981
29350;22;495.246;9.7;1006;0;7;5;2022;5;1;504.331;485.294
29351;23;467.807;9.7;1006;0;7;5;2022;5;1;478.905;495.246
29352;0;430.476;7.6;1003;0;8;5;2022;6;1;436.518;467.807
29353;1;393.475;7.6;1003;0;8;5;2022;6;1;399.067;430.476
29354;2;369.792;7.6;1003;0;8;5;2022;6;1;377.152;393.475
29355;3;357.706;6.4;1003;0;8;5;2022;6;1;365.086;369.792
29356;4;353.213;6.4;1003;0;8;5;2022;6;1;357.742;357.706
29357;5;340.632;6.4;1003;0;8;5;2022;6;1;345.411;353.213
29358;6;337.82;12.0;1003;0;8;5;2022;6;1;344.608;340.632
29359;7;354.308;12.0;1003;0;8;5;2022;6;1;367.193;337.82
29360;8;380.142;12.0;1003;0;8;5;2022;6;1;398.276;354.308
29361;9;421.098;15.4;1003;0;8;5;2022;6;1;444.588;380.142
29362;10;453.837;15.4;1003;0;8;5;2022;6;1;474.493;421.098
29363;11;465.794;15.4;1003;0;8;5;2022;6;1;487.819;453.837
29364;12;464.853;14.0;1003;0;8;5;2022;6;1;483.85;465.794
29365;13;458.083;14.0;1003;0;8;5;2022;6;1;477.409;464.853
29366;14;453.586;14.0;1003;0;8;5;2022;6;1;472.84;458.083
29367;15;449.499;13.9;1003;0;8;5;2022;6;1;466.584;453.586
29368;16;444.896;13.9;1003;0;8;5;2022;6;1;461.601;449.499
29369;17;444.734;13.9;1003;0;8;5;2022;6;1;462.919;444.896
29370;18;449.057;10.4;1003;0;8;5;2022;6;1;466.271;444.734
29371;19;452.071;10.4;1003;0;8;5;2022;6;1;474.583;449.057
29372;20;455.824;10.4;1003;0;8;5;2022;6;1;471.981;452.071
29373;21;471.494;7.3;1003;0;8;5;2022;6;1;485.294;455.824
29374;22;489.137;7.3;1003;0;8;5;2022;6;1;495.246;471.494
29375;23;466.457;7.3;1003;0;8;5;2022;6;1;467.807;489.137
29376;0;424.707;6.7;1006;0;9;5;2022;0;1;430.476;466.457
29377;1;388.603;6.7;1006;0;9;5;2022;0;1;393.475;424.707
29378;2;366.749;6.7;1006;0;9;5;2022;0;1;369.792;388.603
29379;3;352.882;3.2;1006;0;9;5;2022;0;1;357.706;366.749
29380;4;347.197;3.2;1006;0;9;5;2022;0;1;353.213;352.882
29381;5;336.159;3.2;1006;0;9;5;2022;0;1;340.632;347.197
29382;6;333.678;7.9;1000;0;9;5;2022;0;1;337.82;336.159
29383;7;351.214;7.9;1000;0;9;5;2022;0;1;354.308;333.678
29384;8;380.654;7.9;1000;0;9;5;2022;0;1;380.142;351.214
29385;9;422.517;11.2;1006;0;9;5;2022;0;1;421.098;380.654
29386;10;445.114;11.2;1006;0;9;5;2022;0;1;453.837;422.517
29387;11;448.662;11.2;1006;0;9;5;2022;0;1;465.794;445.114
29388;12;445.735;12.9;1003;0;9;5;2022;0;1;464.853;448.662
29389;13;438.712;12.9;1003;0;9;5;2022;0;1;458.083;445.735
29390;14;432.568;12.9;1003;0;9;5;2022;0;1;453.586;438.712
29391;15;424.804;13.0;1006;0;9;5;2022;0;1;449.499;432.568
29392;16;419.655;13.0;1006;0;9;5;2022;0;1;444.896;424.804
29393;17;416.673;13.0;1006;0;9;5;2022;0;1;444.734;419.655
29394;18;416.542;10.0;1006;0;9;5;2022;0;1;449.057;416.673
29395;19;421.087;10.0;1006;0;9;5;2022;0;1;452.071;416.542
29396;20;426.33;10.0;1006;0;9;5;2022;0;1;455.824;421.087
29397;21;448.029;5.2;1006;0;9;5;2022;0;1;471.494;426.33
29398;22;462.853;5.2;1006;0;9;5;2022;0;1;489.137;448.029
29399;23;443.913;5.2;1006;0;9;5;2022;0;1;466.457;462.853
29400;0;416.985;2.1;1030;0;10;5;2022;1;1;424.707;443.913
29401;1;385.138;2.1;1030;0;10;5;2022;1;1;388.603;416.985
29402;2;363.26;2.1;1030;0;10;5;2022;1;1;366.749;385.138
29403;3;351.778;2.1;1030;0;10;5;2022;1;1;352.882;363.26
29404;4;346.637;2.1;1030;0;10;5;2022;1;1;347.197;351.778
29405;5;333.329;2.1;1030;0;10;5;2022;1;1;336.159;346.637
29406;6;333.496;11.0;1000;0;10;5;2022;1;1;333.678;333.329
29407;7;352.323;11.0;1000;0;10;5;2022;1;1;351.214;333.496
29408;8;379.309;11.0;1000;0;10;5;2022;1;1;380.654;352.323
29409;9;422.38;17.1;1000;0;10;5;2022;1;1;422.517;379.309
29410;10;457.053;17.1;1000;0;10;5;2022;1;1;445.114;422.38
29411;11;472.622;17.1;1000;0;10;5;2022;1;1;448.662;457.053
29412;12;472.638;19.3;1003;0;10;5;2022;1;1;445.735;472.622
29413;13;464.346;19.3;1003;0;10;5;2022;1;1;438.712;472.638
29414;14;461.138;19.3;1003;0;10;5;2022;1;1;432.568;464.346
29415;15;458.422;19.9;1006;0;10;5;2022;1;1;424.804;461.138
29416;16;453.303;19.9;1006;0;10;5;2022;1;1;419.655;458.422
29417;17;448.999;19.9;1006;0;10;5;2022;1;1;416.673;453.303
29418;18;445.848;15.8;1006;0;10;5;2022;1;1;416.542;448.999
29419;19;450.583;15.8;1006;0;10;5;2022;1;1;421.087;445.848
29420;20;455.908;15.8;1006;0;10;5;2022;1;1;426.33;450.583
29421;21;474.882;11.5;1006;0;10;5;2022;1;1;448.029;455.908
29422;22;488.789;11.5;1006;0;10;5;2022;1;1;462.853;474.882
29423;23;455.893;11.5;1006;0;10;5;2022;1;1;443.913;488.789
29424;0;409.235;11.2;1006;0;11;5;2022;2;0;416.985;455.893
29425;1;372.099;11.2;1006;0;11;5;2022;2;0;385.138;409.235
29426;2;348.735;11.2;1006;0;11;5;2022;2;0;363.26;372.099
29427;3;338.67;12.1;1009;0;11;5;2022;2;0;351.778;348.735
29428;4;333.071;12.1;1009;0;11;5;2022;2;0;346.637;338.67
29429;5;326.736;12.1;1009;0;11;5;2022;2;0;333.329;333.071
29430;6;334.418;13.6;1009;0;11;5;2022;2;0;333.496;326.736
29431;7;377.17;13.6;1009;0;11;5;2022;2;0;352.323;334.418
29432;8;422.828;13.6;1009;0;11;5;2022;2;0;379.309;377.17
29433;9;471.541;16.8;1009;0;11;5;2022;2;0;422.38;422.828
29434;10;498.211;16.8;1009;0;11;5;2022;2;0;457.053;471.541
29435;11;504.7;16.8;1009;0;11;5;2022;2;0;472.622;498.211
29436;12;499.175;16.4;1183;0;11;5;2022;2;0;472.638;504.7
29437;13;487.051;16.4;1009;0;11;5;2022;2;0;464.346;499.175
29438;14;491.863;16.4;1009;0;11;5;2022;2;0;461.138;487.051
29439;15;486.283;18.0;1006;0;11;5;2022;2;0;458.422;491.863
29440;16;479.461;18.0;1006;0;11;5;2022;2;0;453.303;486.283
29441;17;477.864;18.0;1006;0;11;5;2022;2;0;448.999;479.461
29442;18;470.772;15.6;1006;0;11;5;2022;2;0;445.848;477.864
29443;19;474.572;15.6;1006;0;11;5;2022;2;0;450.583;470.772
29444;20;474.565;15.6;1006;0;11;5;2022;2;0;455.908;474.572
29445;21;484.167;13.5;1006;0;11;5;2022;2;0;474.882;474.565
29446;22;486.476;13.5;1006;0;11;5;2022;2;0;488.789;484.167
29447;23;457.617;13.5;1006;0;11;5;2022;2;0;455.893;486.476
29448;0;410.852;11.1;1030;0;12;5;2022;3;0;409.235;457.617
29449;1;372.328;11.1;1030;0;12;5;2022;3;0;372.099;410.852
29450;2;351.403;11.1;1030;0;12;5;2022;3;0;348.735;372.328
29451;3;342.574;9.8;1189;0;12;5;2022;3;0;338.67;351.403
29452;4;338.679;9.8;1189;0;12;5;2022;3;0;333.071;342.574
29453;5;327.308;9.8;1189;0;12;5;2022;3;0;326.736;338.679
29454;6;332.795;12.0;1189;0;12;5;2022;3;0;334.418;327.308
29455;7;375.166;12.0;1189;0;12;5;2022;3;0;377.17;332.795
29456;8;432.198;12.0;1189;0;12;5;2022;3;0;422.828;375.166
29457;9;481.92;10.7;1189;0;12;5;2022;3;0;471.541;432.198
29458;10;512.547;10.7;1189;0;12;5;2022;3;0;498.211;481.92
29459;11;524.52;10.7;1189;0;12;5;2022;3;0;504.7;512.547
29460;12;519.814;14.2;1003;0;12;5;2022;3;0;499.175;524.52
29461;13;506.213;14.2;1003;0;12;5;2022;3;0;487.051;519.814
29462;14;501.614;14.2;1003;0;12;5;2022;3;0;491.863;506.213
29463;15;493.846;14.7;1003;0;12;5;2022;3;0;486.283;501.614
29464;16;488.033;14.7;1003;0;12;5;2022;3;0;479.461;493.846
29465;17;481.553;14.7;1003;0;12;5;2022;3;0;477.864;488.033
29466;18;472.224;12.1;1006;3;12;5;2022;3;0;470.772;481.553
29467;19;467.068;12.1;1006;3;12;5;2022;3;0;474.572;472.224
29468;20;465.024;12.1;1006;3;12;5;2022;3;0;474.565;467.068
29469;21;474.77;10.3;1006;3;12;5;2022;3;0;484.167;465.024
29470;22;485.374;10.3;1006;3;12;5;2022;3;0;486.476;474.77
29471;23;461.67;10.3;1006;3;12;5;2022;3;0;457.617;485.374
29472;0;415.371;8.7;1003;0;13;5;2022;4;0;410.852;461.67
29473;1;376.628;8.7;1003;0;13;5;2022;4;0;372.328;415.371
29474;2;353.243;8.7;1003;0;13;5;2022;4;0;351.403;376.628
29475;3;343.141;7.5;1003;0;13;5;2022;4;0;342.574;353.243
29476;4;337.126;7.5;1003;0;13;5;2022;4;0;338.679;343.141
29477;5;324.582;7.5;1003;0;13;5;2022;4;0;327.308;337.126
29478;6;334.354;12.8;1003;0;13;5;2022;4;0;332.795;324.582
29479;7;375.344;12.8;1003;0;13;5;2022;4;0;375.166;334.354
29480;8;420.289;12.8;1003;0;13;5;2022;4;0;432.198;375.344
29481;9;465.432;15.3;1003;0;13;5;2022;4;0;481.92;420.289
29482;10;490.399;15.3;1003;0;13;5;2022;4;0;512.547;465.432
29483;11;497.365;15.3;1003;0;13;5;2022;4;0;524.52;490.399
29484;12;491.755;16.4;1006;0;13;5;2022;4;0;519.814;497.365
29485;13;484.21;16.4;1006;0;13;5;2022;4;0;506.213;491.755
29486;14;483.54;16.4;1006;0;13;5;2022;4;0;501.614;484.21
29487;15;478.409;14.8;1006;0;13;5;2022;4;0;493.846;483.54
29488;16;471.034;14.8;1006;0;13;5;2022;4;0;488.033;478.409
29489;17;468.89;14.8;1006;0;13;5;2022;4;0;481.553;471.034
29490;18;460.224;12.2;1006;0;13;5;2022;4;0;472.224;468.89
29491;19;462.68;12.2;1006;0;13;5;2022;4;0;467.068;460.224
29492;20;464.3;12.2;1006;0;13;5;2022;4;0;465.024;462.68
29493;21;469.311;8.0;1006;0;13;5;2022;4;0;474.77;464.3
29494;22;483.188;8.0;1006;0;13;5;2022;4;0;485.374;469.311
29495;23;462.15;8.0;1006;0;13;5;2022;4;0;461.67;483.188
29496;0;419.524;7.9;1009;0;14;5;2022;5;1;415.371;462.15
29497;1;381.619;7.9;1009;0;14;5;2022;5;1;376.628;419.524
29498;2;358.811;7.9;1009;0;14;5;2022;5;1;353.243;381.619
29499;3;347.343;10.1;1189;0;14;5;2022;5;1;343.141;358.811
29500;4;340.355;10.1;1189;0;14;5;2022;5;1;337.126;347.343
29501;5;326.976;10.1;1189;0;14;5;2022;5;1;324.582;340.355
29502;6;325.87;11.8;1189;0;14;5;2022;5;1;334.354;326.976
29503;7;346.748;11.8;1189;0;14;5;2022;5;1;375.344;325.87
29504;8;378.337;11.8;1189;0;14;5;2022;5;1;420.289;346.748
29505;9;427.469;10.9;1189;0;14;5;2022;5;1;465.432;378.337
29506;10;462.851;10.9;1189;0;14;5;2022;5;1;490.399;427.469
29507;11;485.01;10.9;1189;0;14;5;2022;5;1;497.365;462.851
29508;12;488.059;13.8;1003;3;14;5;2022;5;1;491.755;485.01
29509;13;485.494;13.8;1003;3;14;5;2022;5;1;484.21;488.059
29510;14;476.899;13.8;1003;3;14;5;2022;5;1;483.54;485.494
29511;15;469.409;14.6;1003;3;14;5;2022;5;1;478.409;476.899
29512;16;460.179;14.6;1003;3;14;5;2022;5;1;471.034;469.409
29513;17;460.78;14.6;1003;3;14;5;2022;5;1;468.89;460.179
29514;18;458.694;12.1;1003;3;14;5;2022;5;1;460.224;460.78
29515;19;458.766;12.1;1003;3;14;5;2022;5;1;462.68;458.694
29516;20;454.537;12.1;1003;3;14;5;2022;5;1;464.3;458.766
29517;21;462.454;10.7;1003;3;14;5;2022;5;1;469.311;454.537
29518;22;474.054;10.7;1003;3;14;5;2022;5;1;483.188;462.454
29519;23;453.698;10.7;1003;3;14;5;2022;5;1;462.15;474.054
29520;0;415.082;7.8;1003;3;15;5;2022;6;1;419.524;453.698
29521;1;380.272;7.8;1003;3;15;5;2022;6;1;381.619;415.082
29522;2;358.348;7.8;1003;3;15;5;2022;6;1;358.811;380.272
29523;3;344.682;6.9;1003;3;15;5;2022;6;1;347.343;358.348
29524;4;336.113;6.9;1003;3;15;5;2022;6;1;340.355;344.682
29525;5;320.028;6.9;1003;3;15;5;2022;6;1;326.976;336.113
29526;6;321.43;12.0;1003;3;15;5;2022;6;1;325.87;320.028
29527;7;337.145;12.0;1003;3;15;5;2022;6;1;346.748;321.43
29528;8;360.771;12.0;1003;3;15;5;2022;6;1;378.337;337.145
29529;9;400.967;15.4;1003;3;15;5;2022;6;1;427.469;360.771
29530;10;435.435;15.4;1003;3;15;5;2022;6;1;462.851;400.967
29531;11;451.562;15.4;1003;3;15;5;2022;6;1;485.01;435.435
29532;12;451.91;15.9;1003;3;15;5;2022;6;1;488.059;451.562
29533;13;445.724;15.9;1003;3;15;5;2022;6;1;485.494;451.91
29534;14;442.945;15.9;1003;3;15;5;2022;6;1;476.899;445.724
29535;15;438.543;14.9;1003;3;15;5;2022;6;1;469.409;442.945
29536;16;433.754;14.9;1003;3;15;5;2022;6;1;460.179;438.543
29537;17;434.254;14.9;1003;3;15;5;2022;6;1;460.78;433.754
29538;18;438.815;10.7;1003;3;15;5;2022;6;1;458.694;434.254
29539;19;443.724;10.7;1003;3;15;5;2022;6;1;458.766;438.815
29540;20;445.723;10.7;1003;3;15;5;2022;6;1;454.537;443.724
29541;21;460.072;6.8;1003;3;15;5;2022;6;1;462.454;445.723
29542;22;482.607;6.8;1003;3;15;5;2022;6;1;474.054;460.072
29543;23;462.056;6.8;1003;3;15;5;2022;6;1;453.698;482.607
29544;0;416.891;5.1;1000;3;16;5;2022;0;0;415.082;462.056
29545;1;377.222;5.1;1000;3;16;5;2022;0;0;380.272;416.891
29546;2;353.75;5.1;1000;3;16;5;2022;0;0;358.348;377.222
29547;3;342.797;2.5;1135;3;16;5;2022;0;0;344.682;353.75
29548;4;336.18;2.5;1135;3;16;5;2022;0;0;336.113;342.797
29549;5;323.662;2.5;1135;3;16;5;2022;0;0;320.028;336.18
29550;6;333.763;8.9;1000;0;16;5;2022;0;0;321.43;323.662
29551;7;375.829;8.9;1000;0;16;5;2022;0;0;337.145;333.763
29552;8;419.058;8.9;1000;0;16;5;2022;0;0;360.771;375.829
29553;9;461.195;17.2;1000;0;16;5;2022;0;0;400.967;419.058
29554;10;482.561;17.2;1000;0;16;5;2022;0;0;435.435;461.195
29555;11;489.519;17.2;1000;0;16;5;2022;0;0;451.562;482.561
29556;12;486.393;18.0;1000;0;16;5;2022;0;0;451.91;489.519
29557;13;476.478;18.0;1000;0;16;5;2022;0;0;445.724;486.393
29558;14;478.989;18.0;1000;0;16;5;2022;0;0;442.945;476.478
29559;15;473.329;12.9;1000;0;16;5;2022;0;0;438.543;478.989
29560;16;467.716;12.9;1000;0;16;5;2022;0;0;433.754;473.329
29561;17;461.687;12.9;1000;0;16;5;2022;0;0;434.254;467.716
29562;18;454.417;9.5;1000;1;16;5;2022;0;0;438.815;461.687
29563;19;459.215;9.5;1000;1;16;5;2022;0;0;443.724;454.417
29564;20;461.585;9.5;1000;1;16;5;2022;0;0;445.723;459.215
29565;21;470.424;4.4;1000;1;16;5;2022;0;0;460.072;461.585
29566;22;486.855;4.4;1000;1;16;5;2022;0;0;482.607;470.424
29567;23;463.252;4.4;1000;1;16;5;2022;0;0;462.056;486.855
29568;0;416.695;3.0;1000;1;17;5;2022;1;0;416.891;463.252
29569;1;378.147;3.0;1000;1;17;5;2022;1;0;377.222;416.695
29570;2;357.04;3.0;1000;1;17;5;2022;1;0;353.75;378.147
29571;3;348.968;2.2;1000;0;17;5;2022;1;0;342.797;357.04
29572;4;343.111;2.2;1000;0;17;5;2022;1;0;336.18;348.968
29573;5;329.889;2.2;1000;0;17;5;2022;1;0;323.662;343.111
29574;6;340.351;10.4;1000;0;17;5;2022;1;0;333.763;329.889
29575;7;378.718;10.4;1000;0;17;5;2022;1;0;375.829;340.351
29576;8;421.811;10.4;1000;0;17;5;2022;1;0;419.058;378.718
29577;9;465.954;12.3;1000;0;17;5;2022;1;0;461.195;421.811
29578;10;489.661;12.3;1000;0;17;5;2022;1;0;482.561;465.954
29579;11;497.453;12.3;1000;0;17;5;2022;1;0;489.519;489.661
29580;12;494.616;12.1;1000;0;17;5;2022;1;0;486.393;497.453
29581;13;486.798;12.1;1000;0;17;5;2022;1;0;476.478;494.616
29582;14;486.184;12.1;1000;0;17;5;2022;1;0;478.989;486.798
29583;15;483.566;11.0;1000;1;17;5;2022;1;0;473.329;486.184
29584;16;476.399;11.0;1000;1;17;5;2022;1;0;467.716;483.566
29585;17;473.941;11.0;1000;1;17;5;2022;1;0;461.687;476.399
29586;18;466.604;7.9;1000;1;17;5;2022;1;0;454.417;473.941
29587;19;468.354;7.9;1000;1;17;5;2022;1;0;459.215;466.604
29588;20;470.603;7.9;1000;1;17;5;2022;1;0;461.585;468.354
29589;21;479.305;4.0;1000;1;17;5;2022;1;0;470.424;470.603
29590;22;498.63;4.0;1000;1;17;5;2022;1;0;486.855;479.305
29591;23;474.639;4.0;1000;1;17;5;2022;1;0;463.252;498.63
29592;0;424.761;2.5;1000;3;18;5;2022;2;0;416.695;474.639
29593;1;387.492;2.5;1000;3;18;5;2022;2;0;378.147;424.761
29594;2;365.185;2.5;1000;3;18;5;2022;2;0;357.04;387.492
29595;3;356.128;1.4;1000;3;18;5;2022;2;0;348.968;365.185
29596;4;350.887;1.4;1000;3;18;5;2022;2;0;343.111;356.128
29597;5;335.711;1.4;1000;3;18;5;2022;2;0;329.889;350.887
29598;6;348.586;8.6;1000;0;18;5;2022;2;0;340.351;335.711
29599;7;388.582;8.6;1000;0;18;5;2022;2;0;378.718;348.586
29600;8;430.534;8.6;1000;0;18;5;2022;2;0;421.811;388.582
29601;9;473.632;11.9;1000;0;18;5;2022;2;0;465.954;430.534
29602;10;496.371;11.9;1000;0;18;5;2022;2;0;489.661;473.632
29603;11;500.55;11.9;1000;0;18;5;2022;2;0;497.453;496.371
29604;12;496.318;13.8;1000;0;18;5;2022;2;0;494.616;500.55
29605;13;486.803;13.8;1000;0;18;5;2022;2;0;486.798;496.318
29606;14;489.463;13.8;1000;0;18;5;2022;2;0;486.184;486.803
29607;15;483.031;12.8;1000;1;18;5;2022;2;0;483.566;489.463
29608;16;473.372;12.8;1000;1;18;5;2022;2;0;476.399;483.031
29609;17;468.763;12.8;1000;1;18;5;2022;2;0;473.941;473.372
29610;18;462.537;10.7;1000;1;18;5;2022;2;0;466.604;468.763
29611;19;461.401;10.7;1000;1;18;5;2022;2;0;468.354;462.537
29612;20;459.415;10.7;1000;1;18;5;2022;2;0;470.603;461.401
29613;21;464.963;4.7;1000;0;18;5;2022;2;0;479.305;459.415
29614;22;483.811;4.7;1000;0;18;5;2022;2;0;498.63;464.963
29615;23;459.52;4.7;1000;0;18;5;2022;2;0;474.639;483.811
29616;0;413.814;3.9;1000;0;19;5;2022;3;0;424.761;459.52
29617;1;375.724;3.9;1000;0;19;5;2022;3;0;387.492;413.814
29618;2;353.277;3.9;1000;0;19;5;2022;3;0;365.185;375.724
29619;3;344.341;5.1;1000;0;19;5;2022;3;0;356.128;353.277
29620;4;338.158;5.1;1000;0;19;5;2022;3;0;350.887;344.341
29621;5;324.712;5.1;1000;0;19;5;2022;3;0;335.711;338.158
29622;6;337.617;14.3;1000;0;19;5;2022;3;0;348.586;324.712
29623;7;376.129;14.3;1000;0;19;5;2022;3;0;388.582;337.617
29624;8;418.931;14.3;1000;0;19;5;2022;3;0;430.534;376.129
29625;9;461.866;21.3;1006;0;19;5;2022;3;0;473.632;418.931
29626;10;485.466;21.3;1006;0;19;5;2022;3;0;496.371;461.866
29627;11;492.666;21.3;1006;0;19;5;2022;3;0;500.55;485.466
29628;12;489.76;23.7;1006;0;19;5;2022;3;0;496.318;492.666
29629;13;479.324;23.7;1006;0;19;5;2022;3;0;486.803;489.76
29630;14;480.568;23.7;1006;0;19;5;2022;3;0;489.463;479.324
29631;15;475.132;23.8;1006;1;19;5;2022;3;0;483.031;480.568
29632;16;469.131;23.8;1006;1;19;5;2022;3;0;473.372;475.132
29633;17;466.714;23.8;1006;1;19;5;2022;3;0;468.763;469.131
29634;18;455.383;20.6;1006;1;19;5;2022;3;0;462.537;466.714
29635;19;450.528;20.6;1006;1;19;5;2022;3;0;461.401;455.383
29636;20;449.083;20.6;1006;1;19;5;2022;3;0;459.415;450.528
29637;21;456.922;16.3;1006;1;19;5;2022;3;0;464.963;449.083
29638;22;468.804;16.3;1006;1;19;5;2022;3;0;483.811;456.922
29639;23;446.053;16.3;1006;1;19;5;2022;3;0;459.52;468.804
29640;0;398.201;12.9;1006;1;20;5;2022;4;0;413.814;446.053
29641;1;358.091;12.9;1006;1;20;5;2022;4;0;375.724;398.201
29642;2;336.392;12.9;1006;1;20;5;2022;4;0;353.277;358.091
29643;3;326.123;12.3;1006;0;20;5;2022;4;0;344.341;336.392
29644;4;319.264;12.3;1006;0;20;5;2022;4;0;338.158;326.123
29645;5;307.31;12.3;1006;0;20;5;2022;4;0;324.712;319.264
29646;6;317.672;15.8;1180;0;20;5;2022;4;0;337.617;307.31
29647;7;358.149;15.8;1180;0;20;5;2022;4;0;376.129;317.672
29648;8;410.079;15.8;1180;0;20;5;2022;4;0;418.931;358.149
29649;9;452.969;20.5;1003;0;20;5;2022;4;0;461.866;410.079
29650;10;479.522;20.5;1003;0;20;5;2022;4;0;485.466;452.969
29651;11;488.689;20.5;1003;0;20;5;2022;4;0;492.666;479.522
29652;12;485.893;20.6;1003;0;20;5;2022;4;0;489.76;488.689
29653;13;476.663;20.6;1003;0;20;5;2022;4;0;479.324;485.893
29654;14;476.557;20.6;1003;0;20;5;2022;4;0;480.568;476.663
29655;15;472.892;18.5;1006;1;20;5;2022;4;0;475.132;476.557
29656;16;465.293;18.5;1006;1;20;5;2022;4;0;469.131;472.892
29657;17;460.08;18.5;1006;1;20;5;2022;4;0;466.714;465.293
29658;18;454.585;15.3;1006;1;20;5;2022;4;0;455.383;460.08
29659;19;452.78;15.3;1006;1;20;5;2022;4;0;450.528;454.585
29660;20;447.695;15.3;1006;1;20;5;2022;4;0;449.083;452.78
29661;21;453.048;11.0;1006;3;20;5;2022;4;0;456.922;447.695
29662;22;467.368;11.0;1006;3;20;5;2022;4;0;468.804;453.048
29663;23;448.17;11.0;1006;3;20;5;2022;4;0;446.053;467.368
29664;0;407.239;8.3;1135;3;21;5;2022;5;1;398.201;448.17
29665;1;371.776;8.3;1135;3;21;5;2022;5;1;358.091;407.239
29666;2;347.784;8.3;1135;3;21;5;2022;5;1;336.392;371.776
29667;3;336.836;9.5;1135;3;21;5;2022;5;1;326.123;347.784
29668;4;328.543;9.5;1135;3;21;5;2022;5;1;319.264;336.836
29669;5;312.416;9.5;1135;3;21;5;2022;5;1;307.31;328.543
29670;6;314.732;10.2;1135;0;21;5;2022;5;1;317.672;312.416
29671;7;336.028;10.2;1135;0;21;5;2022;5;1;358.149;314.732
29672;8;369.033;10.2;1135;0;21;5;2022;5;1;410.079;336.028
29673;9;425.069;11.0;1189;0;21;5;2022;5;1;452.969;369.033
29674;10;472.497;11.0;1189;0;21;5;2022;5;1;479.522;425.069
29675;11;496.83;11.0;1189;0;21;5;2022;5;1;488.689;472.497
29676;12;500.399;9.5;1189;0;21;5;2022;5;1;485.893;496.83
29677;13;499.178;9.5;1189;0;21;5;2022;5;1;476.663;500.399
29678;14;500.246;9.5;1189;0;21;5;2022;5;1;476.557;499.178
29679;15;495.253;9.9;1189;0;21;5;2022;5;1;472.892;500.246
29680;16;489.375;9.9;1189;0;21;5;2022;5;1;465.293;495.253
29681;17;487.75;9.9;1189;0;21;5;2022;5;1;460.08;489.375
29682;18;486.625;9.0;1189;3;21;5;2022;5;1;454.585;487.75
29683;19;486.611;9.0;1189;3;21;5;2022;5;1;452.78;486.625
29684;20;480.925;9.0;1189;3;21;5;2022;5;1;447.695;486.611
29685;21;480.839;9.0;1189;3;21;5;2022;5;1;453.048;480.925
29686;22;477.0;9.0;1189;3;21;5;2022;5;1;467.368;480.839
29687;23;454.312;9.0;1189;3;21;5;2022;5;1;448.17;477.0
29688;0;415.847;8.4;1009;3;22;5;2022;6;1;407.239;454.312
29689;1;382.308;8.4;1009;3;22;5;2022;6;1;371.776;415.847
29690;2;359.571;8.4;1009;3;22;5;2022;6;1;347.784;382.308
29691;3;348.523;8.6;1189;3;22;5;2022;6;1;336.836;359.571
29692;4;339.639;8.6;1189;3;22;5;2022;6;1;328.543;348.523
29693;5;327.119;8.6;1189;3;22;5;2022;6;1;312.416;339.639
29694;6;327.154;8.9;1189;3;22;5;2022;6;1;314.732;327.119
29695;7;340.422;8.9;1189;3;22;5;2022;6;1;336.028;327.154
29696;8;365.097;8.9;1189;3;22;5;2022;6;1;369.033;340.422
29697;9;411.628;10.0;1189;3;22;5;2022;6;1;425.069;365.097
29698;10;451.742;10.0;1189;3;22;5;2022;6;1;472.497;411.628
29699;11;477.726;10.0;1189;3;22;5;2022;6;1;496.83;451.742
29700;12;488.783;10.3;1189;3;22;5;2022;6;1;500.399;477.726
