time;target;day;month;year
19;563.491;27;10;2022
20;549.926;27;10;2022
21;535.144;27;10;2022
22;516.88;27;10;2022
23;483.566;27;10;2022
0;442.085;28;10;2022
1;410.212;28;10;2022
2;391.029;28;10;2022
3;381.892;28;10;2022
4;377.527;28;10;2022
5;380.077;28;10;2022
6;395.827;28;10;2022
7;439.263;28;10;2022
8;474.488;28;10;2022
9;511.229;28;10;2022
10;540.954;28;10;2022
11;543.209;28;10;2022
12;536.967;28;10;2022
13;522.32;28;10;2022
14;520.774;28;10;2022
15;521.571;28;10;2022
16;518.388;28;10;2022
17;522.952;28;10;2022
18;544.679;28;10;2022
19;554.46;28;10;2022
20;541.659;28;10;2022
21;527.545;28;10;2022
22;516.838;28;10;2022
23;486.8;28;10;2022
0;449.251;29;10;2022
1;416.5;29;10;2022
2;396.464;29;10;2022
3;386.44;29;10;2022
4;378.821;29;10;2022
5;378.079;29;10;2022
6;387.441;29;10;2022
7;408.076;29;10;2022
8;426.712;29;10;2022
9;464.912;29;10;2022
10;504.403;29;10;2022
11;523.246;29;10;2022
12;526.077;29;10;2022
13;522.81;29;10;2022
14;515.055;29;10;2022
15;507.618;29;10;2022
16;501.571;29;10;2022
17;505.639;29;10;2022
18;535.942;29;10;2022
19;551.391;29;10;2022
20;538.15;29;10;2022
21;521.056;29;10;2022
22;501.303;29;10;2022
23;472.149;29;10;2022
0;437.528;30;10;2022
1;405.687;30;10;2022
2;386.823;30;10;2022
3;376.073;30;10;2022
4;369.321;30;10;2022
5;368.545;30;10;2022
6;374.54;30;10;2022
7;393.158;30;10;2022
8;405.71;30;10;2022
9;439.76;30;10;2022
10;475.986;30;10;2022
11;496.383;30;10;2022
12;495.407;30;10;2022
13;493.795;30;10;2022
14;488.571;30;10;2022
15;484.28;30;10;2022
16;483.97;30;10;2022
17;495.577;30;10;2022
18;529.55;30;10;2022
19;547.506;30;10;2022
20;539.351;30;10;2022
21;526.011;30;10;2022
22;504.135;30;10;2022
23;470.526;30;10;2022
0;434.206;31;10;2022
1;402.87;31;10;2022
2;383.922;31;10;2022
3;373.973;31;10;2022
4;369.536;31;10;2022
5;371.218;31;10;2022
6;387.409;31;10;2022
7;428.756;31;10;2022
8;464.038;31;10;2022
9;510.67;31;10;2022
10;542.907;31;10;2022
11;554.231;31;10;2022
12;550.14;31;10;2022
13;535.718;31;10;2022
14;532.781;31;10;2022
15;531.349;31;10;2022
16;530.275;31;10;2022
17;530.426;31;10;2022
18;559.11;31;10;2022
19;564.099;31;10;2022
20;552.607;31;10;2022
21;536.048;31;10;2022
22;521.55;31;10;2022
23;487.946;31;10;2022
0;445.632;1;11;2022
1;413.556;1;11;2022
2;395.715;1;11;2022
3;386.332;1;11;2022
4;382.458;1;11;2022
5;382.079;1;11;2022
6;398.903;1;11;2022
7;439.146;1;11;2022
8;474.222;1;11;2022
9;516.083;1;11;2022
10;539.788;1;11;2022
11;553.006;1;11;2022
12;557.744;1;11;2022
13;551.652;1;11;2022
14;554.624;1;11;2022
15;552.679;1;11;2022
16;549.573;1;11;2022
17;550.539;1;11;2022
18;566.154;1;11;2022
19;566.356;1;11;2022
20;552.344;1;11;2022
21;536.454;1;11;2022
22;525.043;1;11;2022
23;491.234;1;11;2022
0;448.806;2;11;2022
1;417.236;2;11;2022
2;396.512;2;11;2022
3;388.745;2;11;2022
4;382.967;2;11;2022
5;384.737;2;11;2022
6;397.766;2;11;2022
7;436.56;2;11;2022
8;473.928;2;11;2022
9;516.116;2;11;2022
10;535.771;2;11;2022
11;541.875;2;11;2022
12;541.076;2;11;2022
13;533.183;2;11;2022
14;533.535;2;11;2022
15;529.319;2;11;2022
16;527.321;2;11;2022
17;525.83;2;11;2022
18;551.211;2;11;2022
19;563.651;2;11;2022
20;550.824;2;11;2022
21;536.443;2;11;2022
22;522.495;2;11;2022
23;488.896;2;11;2022
0;445.383;3;11;2022
1;412.614;3;11;2022
2;393.343;3;11;2022
3;384.747;3;11;2022
4;382.036;3;11;2022
5;380.248;3;11;2022
6;396.061;3;11;2022
7;435.711;3;11;2022
8;471.414;3;11;2022
9;513.1;3;11;2022
10;541.46;3;11;2022
11;548.459;3;11;2022
12;548.882;3;11;2022
13;539.913;3;11;2022
14;533.1;3;11;2022
15;529.287;3;11;2022
16;523.708;3;11;2022
17;520.245;3;11;2022
18;548.26;3;11;2022
19;564.907;3;11;2022
20;553.375;3;11;2022
21;539.545;3;11;2022
22;527.211;3;11;2022
23;496.022;3;11;2022
0;456.822;4;11;2022
1;424.472;4;11;2022
2;404.351;4;11;2022
3;394.53;4;11;2022
4;387.404;4;11;2022
5;386.356;4;11;2022
6;395.747;4;11;2022
7;415.465;4;11;2022
8;437.651;4;11;2022
9;477.375;4;11;2022
10;511.44;4;11;2022
11;531.905;4;11;2022
12;532.688;4;11;2022
13;527.434;4;11;2022
14;520.417;4;11;2022
15;515.259;4;11;2022
16;513.05;4;11;2022
17;521.794;4;11;2022
18;559.741;4;11;2022
19;566.768;4;11;2022
20;553.81;4;11;2022
21;539.213;4;11;2022
22;521.026;4;11;2022
23;493.06;4;11;2022
0;456.185;5;11;2022
1;424.736;5;11;2022
2;403.806;5;11;2022
3;393.195;5;11;2022
4;387.151;5;11;2022
5;385.799;5;11;2022
6;391.471;5;11;2022
7;412.929;5;11;2022
8;440.308;5;11;2022
9;481.057;5;11;2022
10;523.171;5;11;2022
11;550.303;5;11;2022
12;558.474;5;11;2022
13;554.935;5;11;2022
14;550.665;5;11;2022
15;545.287;5;11;2022
16;543.296;5;11;2022
17;553.964;5;11;2022
18;576.524;5;11;2022
19;574.684;5;11;2022
20;557.264;5;11;2022
21;541.423;5;11;2022
22;521.398;5;11;2022
23;493.044;5;11;2022
0;457.839;6;11;2022
1;427.375;6;11;2022
2;408.308;6;11;2022
3;396.295;6;11;2022
4;391.359;6;11;2022
5;389.933;6;11;2022
6;397.373;6;11;2022
7;413.464;6;11;2022
8;428.182;6;11;2022
9;460.839;6;11;2022
10;497.848;6;11;2022
11;519.836;6;11;2022
12;519.77;6;11;2022
13;513.794;6;11;2022
14;508.377;6;11;2022
15;503.288;6;11;2022
16;502.483;6;11;2022
17;512.74;6;11;2022
18;558.094;6;11;2022
19;574.322;6;11;2022
20;565.86;6;11;2022
21;551.332;6;11;2022
22;531.291;6;11;2022
23;497.433;6;11;2022
0;454.354;7;11;2022
1;422.879;7;11;2022
2;404.754;7;11;2022
3;395.741;7;11;2022
4;391.633;7;11;2022
5;394.467;7;11;2022
6;411.964;7;11;2022
7;459.506;7;11;2022
8;502.785;7;11;2022
9;539.695;7;11;2022
10;567.187;7;11;2022
11;580.7;7;11;2022
12;577.801;7;11;2022
13;569.49;7;11;2022
14;568.74;7;11;2022
15;566.143;7;11;2022
16;562.303;7;11;2022
17;562.717;7;11;2022
18;579.566;7;11;2022
19;583.814;7;11;2022
20;570.502;7;11;2022
21;553.69;7;11;2022
22;538.695;7;11;2022
23;504.671;7;11;2022
0;460.48;8;11;2022
1;428.546;8;11;2022
2;409.326;8;11;2022
3;400.015;8;11;2022
4;395.017;8;11;2022
5;396.96;8;11;2022
6;413.736;8;11;2022
7;456.935;8;11;2022
8;501.853;8;11;2022
9;533.307;8;11;2022
10;554.291;8;11;2022
11;560.176;8;11;2022
12;555.393;8;11;2022
13;548.468;8;11;2022
14;550.207;8;11;2022
15;550.017;8;11;2022
16;551.798;8;11;2022
17;554.39;8;11;2022
18;575.368;8;11;2022
19;582.957;8;11;2022
20;567.213;8;11;2022
21;550.988;8;11;2022
22;535.682;8;11;2022
23;503.288;8;11;2022
0;458.224;9;11;2022
1;425.656;9;11;2022
2;407.626;9;11;2022
3;396.47;9;11;2022
4;393.534;9;11;2022
5;396.54;9;11;2022
6;411.857;9;11;2022
7;456.998;9;11;2022
8;501.423;9;11;2022
9;533.101;9;11;2022
10;556.037;9;11;2022
11;562.996;9;11;2022
12;564.093;9;11;2022
13;553.496;9;11;2022
14;552.857;9;11;2022
15;550.639;9;11;2022
16;552.013;9;11;2022
17;562.618;9;11;2022
18;578.31;9;11;2022
19;582.481;9;11;2022
20;571.154;9;11;2022
21;550.103;9;11;2022
22;535.805;9;11;2022
23;502.446;9;11;2022
0;456.695;10;11;2022
1;424.752;10;11;2022
2;406.425;10;11;2022
3;395.695;10;11;2022
4;390.578;10;11;2022
5;395.406;10;11;2022
6;410.997;10;11;2022
7;455.284;10;11;2022
8;500.041;10;11;2022
9;532.259;10;11;2022
10;554.723;10;11;2022
11;564.646;10;11;2022
12;568.33;10;11;2022
13;559.601;10;11;2022
14;563.837;10;11;2022
15;565.495;10;11;2022
16;568.423;10;11;2022
17;570.119;10;11;2022
18;579.332;10;11;2022
19;582.649;10;11;2022
20;570.274;10;11;2022
21;551.744;10;11;2022
22;539.532;10;11;2022
23;505.861;10;11;2022
0;461.513;11;11;2022
1;429.291;11;11;2022
2;408.18;11;11;2022
3;398.076;11;11;2022
4;391.363;11;11;2022
5;394.931;11;11;2022
6;410.783;11;11;2022
7;454.876;11;11;2022
8;503.962;11;11;2022
9;534.693;11;11;2022
10;554.966;11;11;2022
11;567.938;11;11;2022
12;573.015;11;11;2022
13;566.229;11;11;2022
14;568.584;11;11;2022
15;566.939;11;11;2022
16;567.365;11;11;2022
17;572.961;11;11;2022
18;580.544;11;11;2022
19;577.396;11;11;2022
20;561.314;11;11;2022
21;540.763;11;11;2022
22;528.587;11;11;2022
23;500.786;11;11;2022
0;462.694;12;11;2022
1;428.58;12;11;2022
2;406.44;12;11;2022
3;394.465;12;11;2022
4;386.572;12;11;2022
5;387.26;12;11;2022
6;394.409;12;11;2022
7;415.448;12;11;2022
8;441.754;12;11;2022
9;477.597;12;11;2022
10;514.89;12;11;2022
11;535.191;12;11;2022
12;540.52;12;11;2022
13;537.111;12;11;2022
14;536.678;12;11;2022
15;534.167;12;11;2022
16;537.58;12;11;2022
17;548.125;12;11;2022
18;570.868;12;11;2022
19;566.798;12;11;2022
20;552.285;12;11;2022
21;535.343;12;11;2022
22;517.585;12;11;2022
23;489.674;12;11;2022
0;456.187;13;11;2022
1;425.408;13;11;2022
2;402.836;13;11;2022
3;391.309;13;11;2022
4;383.617;13;11;2022
5;383.476;13;11;2022
6;389.884;13;11;2022
7;405.898;13;11;2022
8;423.637;13;11;2022
9;450.005;13;11;2022
10;486.923;13;11;2022
11;510.945;13;11;2022
12;516.117;13;11;2022
13;513.445;13;11;2022
14;511.515;13;11;2022
15;508.916;13;11;2022
16;511.165;13;11;2022
17;525.509;13;11;2022
18;564.408;13;11;2022
19;567.083;13;11;2022
20;558.05;13;11;2022
21;543.381;13;11;2022
22;525.307;13;11;2022
23;491.92;13;11;2022
0;449.08;14;11;2022
1;416.439;14;11;2022
2;396.504;14;11;2022
3;385.722;14;11;2022
4;381.096;14;11;2022
5;383.716;14;11;2022
6;401.271;14;11;2022
7;449.152;14;11;2022
8;498.211;14;11;2022
9;533.278;14;11;2022
10;555.84;14;11;2022
11;566.1;14;11;2022
12;567.334;14;11;2022
13;560.971;14;11;2022
14;563.128;14;11;2022
15;560.818;14;11;2022
16;561.982;14;11;2022
17;563.013;14;11;2022
18;581.509;14;11;2022
19;584.467;14;11;2022
20;570.515;14;11;2022
21;552.276;14;11;2022
22;541.175;14;11;2022
23;505.043;14;11;2022
0;460.933;15;11;2022
1;428.776;15;11;2022
2;408.265;15;11;2022
3;397.649;15;11;2022
4;393.184;15;11;2022
5;396.607;15;11;2022
6;411.314;15;11;2022
7;458.357;15;11;2022
8;507.829;15;11;2022
9;542.774;15;11;2022
10;563.86;15;11;2022
11;574.252;15;11;2022
12;583.312;15;11;2022
13;573.765;15;11;2022
14;579.54;15;11;2022
15;578.324;15;11;2022
16;579.282;15;11;2022
17;582.533;15;11;2022
18;591.95;15;11;2022
19;589.759;15;11;2022
20;577.287;15;11;2022
21;562.613;15;11;2022
22;549.015;15;11;2022
23;515.857;15;11;2022
0;470.871;16;11;2022
1;433.784;16;11;2022
2;412.859;16;11;2022
3;402.199;16;11;2022
4;397.785;16;11;2022
5;401.548;16;11;2022
6;417.0;16;11;2022
7;462.356;16;11;2022
8;515.465;16;11;2022
9;552.703;16;11;2022
10;576.833;16;11;2022
11;591.594;16;11;2022
12;601.383;16;11;2022
13;593.545;16;11;2022
14;598.516;16;11;2022
15;597.503;16;11;2022
16;602.583;16;11;2022
17;609.168;16;11;2022
18;616.16;16;11;2022
19;613.557;16;11;2022
20;602.59;16;11;2022
21;583.492;16;11;2022
22;568.99;16;11;2022
23;534.012;16;11;2022
0;491.721;17;11;2022
1;454.662;17;11;2022
2;434.169;17;11;2022
3;425.09;17;11;2022
4;421.176;17;11;2022
5;424.78;17;11;2022
6;442.149;17;11;2022
7;486.495;17;11;2022
8;540.227;17;11;2022
9;574.822;17;11;2022
10;597.463;17;11;2022
11;605.306;17;11;2022
12;609.983;17;11;2022
13;598.246;17;11;2022
14;599.903;17;11;2022
15;597.519;17;11;2022
16;600.045;17;11;2022
17;609.302;17;11;2022
18;628.154;17;11;2022
19;629.081;17;11;2022
20;615.439;17;11;2022
21;598.487;17;11;2022
22;584.575;17;11;2022
23;551.894;17;11;2022
0;506.134;18;11;2022
1;472.362;18;11;2022
2;453.123;18;11;2022
3;440.193;18;11;2022
4;435.82;18;11;2022
5;437.29;18;11;2022
6;452.783;18;11;2022
7;499.909;18;11;2022
8;553.263;18;11;2022
9;589.281;18;11;2022
10;614.135;18;11;2022
11;625.728;18;11;2022
12;634.663;18;11;2022
13;628.944;18;11;2022
14;631.797;18;11;2022
15;630.864;18;11;2022
16;631.178;18;11;2022
17;635.974;18;11;2022
18;647.299;18;11;2022
19;641.252;18;11;2022
20;624.376;18;11;2022
21;605.616;18;11;2022
22;595.763;18;11;2022
23;567.647;18;11;2022
0;528.067;19;11;2022
1;495.336;19;11;2022
2;470.851;19;11;2022
3;458.244;19;11;2022
4;453.283;19;11;2022
5;453.61;19;11;2022
6;459.811;19;11;2022
7;483.796;19;11;2022
8;518.271;19;11;2022
9;555.438;19;11;2022
10;597.766;19;11;2022
11;614.948;19;11;2022
12;620.321;19;11;2022
13;616.922;19;11;2022
14;617.886;19;11;2022
15;613.736;19;11;2022
16;613.44;19;11;2022
17;630.898;19;11;2022
18;655.528;19;11;2022
19;650.868;19;11;2022
20;633.929;19;11;2022
21;615.838;19;11;2022
22;594.761;19;11;2022
23;566.162;19;11;2022
0;532.217;20;11;2022
1;499.859;20;11;2022
2;478.211;20;11;2022
3;467.416;20;11;2022
4;462.497;20;11;2022
5;461.969;20;11;2022
6;471.68;20;11;2022
7;487.529;20;11;2022
8;507.529;20;11;2022
9;540.409;20;11;2022
10;590.77;20;11;2022
11;617.099;20;11;2022
12;621.215;20;11;2022
13;616.577;20;11;2022
14;614.939;20;11;2022
15;612.384;20;11;2022
16;616.507;20;11;2022
17;632.465;20;11;2022
18;662.43;20;11;2022
19;662.123;20;11;2022
20;651.969;20;11;2022
21;637.0;20;11;2022
22;613.199;20;11;2022
23;578.316;20;11;2022
0;534.791;21;11;2022
1;499.92;21;11;2022
2;477.019;21;11;2022
3;466.989;21;11;2022
4;459.437;21;11;2022
5;460.848;21;11;2022
6;480.726;21;11;2022
7;531.259;21;11;2022
8;584.733;21;11;2022
9;622.665;21;11;2022
10;648.681;21;11;2022
11;663.601;21;11;2022
12;670.606;21;11;2022
13;665.411;21;11;2022
14;661.623;21;11;2022
15;662.293;21;11;2022
16;663.888;21;11;2022
17;673.144;21;11;2022
18;673.949;21;11;2022
19;668.16;21;11;2022
20;653.805;21;11;2022
21;634.119;21;11;2022
22;615.87;21;11;2022
23;578.392;21;11;2022
0;534.416;22;11;2022
1;500.543;22;11;2022
2;482.453;22;11;2022
3;471.586;22;11;2022
4;467.164;22;11;2022
5;470.692;22;11;2022
6;487.866;22;11;2022
7;534.285;22;11;2022
8;587.773;22;11;2022
9;625.661;22;11;2022
10;648.786;22;11;2022
11;661.349;22;11;2022
12;668.127;22;11;2022
13;661.963;22;11;2022
14;664.15;22;11;2022
15;663.021;22;11;2022
16;663.439;22;11;2022
17;667.317;22;11;2022
18;674.494;22;11;2022
19;671.552;22;11;2022
20;655.378;22;11;2022
21;637.479;22;11;2022
22;622.43;22;11;2022
23;585.98;22;11;2022
0;542.685;23;11;2022
1;506.788;23;11;2022
2;486.026;23;11;2022
3;474.03;23;11;2022
4;468.647;23;11;2022
5;472.667;23;11;2022
6;492.184;23;11;2022
7;539.276;23;11;2022
8;596.189;23;11;2022
9;634.012;23;11;2022
10;661.338;23;11;2022
11;676.254;23;11;2022
12;683.016;23;11;2022
13;677.03;23;11;2022
14;677.273;23;11;2022
15;677.946;23;11;2022
16;679.418;23;11;2022
17;686.444;23;11;2022
18;687.267;23;11;2022
19;680.383;23;11;2022
20;664.463;23;11;2022
21;646.346;23;11;2022
22;632.703;23;11;2022
23;597.848;23;11;2022
0;552.396;24;11;2022
1;516.971;24;11;2022
2;496.553;24;11;2022
3;488.694;24;11;2022
4;484.801;24;11;2022
5;487.555;24;11;2022
6;503.609;24;11;2022
7;549.122;24;11;2022
8;605.153;24;11;2022
9;643.513;24;11;2022
10;663.797;24;11;2022
11;677.228;24;11;2022
12;685.391;24;11;2022
13;681.647;24;11;2022
14;682.38;24;11;2022
15;678.986;24;11;2022
16;679.345;24;11;2022
17;688.465;24;11;2022
18;691.107;24;11;2022
19;684.423;24;11;2022
20;668.302;24;11;2022
21;650.308;24;11;2022
22;634.749;24;11;2022
23;600.521;24;11;2022
0;554.763;25;11;2022
1;520.053;25;11;2022
2;497.306;25;11;2022
3;488.367;25;11;2022
4;483.941;25;11;2022
5;484.854;25;11;2022
6;501.525;25;11;2022
7;547.136;25;11;2022
8;599.51;25;11;2022
9;636.601;25;11;2022
10;660.706;25;11;2022
11;673.715;25;11;2022
12;681.335;25;11;2022
13;674.591;25;11;2022
14;674.999;25;11;2022
15;672.416;25;11;2022
16;672.275;25;11;2022
17;680.149;25;11;2022
18;679.347;25;11;2022
19;671.549;25;11;2022
20;653.598;25;11;2022
21;639.368;25;11;2022
22;629.934;25;11;2022
23;600.815;25;11;2022
0;558.76;26;11;2022
1;522.099;26;11;2022
2;498.677;26;11;2022
3;485.017;26;11;2022
4;478.92;26;11;2022
5;478.846;26;11;2022
6;487.813;26;11;2022
7;509.338;26;11;2022
8;541.575;26;11;2022
9;578.312;26;11;2022
10;615.771;26;11;2022
11;639.078;26;11;2022
12;644.724;26;11;2022
13;638.922;26;11;2022
14;639.129;26;11;2022
15;635.432;26;11;2022
16;635.447;26;11;2022
17;652.201;26;11;2022
18;673.608;26;11;2022
19;666.375;26;11;2022
20;650.394;26;11;2022
21;631.488;26;11;2022
22;611.278;26;11;2022
23;581.131;26;11;2022
0;544.485;27;11;2022
1;512.466;27;11;2022
2;490.576;27;11;2022
3;478.248;27;11;2022
4;471.108;27;11;2022
5;469.504;27;11;2022
6;476.12;27;11;2022
7;493.584;27;11;2022
8;514.627;27;11;2022
9;544.731;27;11;2022
10;578.543;27;11;2022
11;605.444;27;11;2022
12;615.406;27;11;2022
13;614.059;27;11;2022
14;611.37;27;11;2022
15;608.283;27;11;2022
16;608.446;27;11;2022
17;626.602;27;11;2022
18;652.865;27;11;2022
19;652.279;27;11;2022
20;640.781;27;11;2022
21;627.752;27;11;2022
22;609.37;27;11;2022
23;575.258;27;11;2022
0;534.993;28;11;2022
1;500.117;28;11;2022
2;477.494;28;11;2022
3;465.8;28;11;2022
4;459.853;28;11;2022
5;463.056;28;11;2022
6;479.741;28;11;2022
7;526.292;28;11;2022
8;581.006;28;11;2022
9;620.02;28;11;2022
10;643.251;28;11;2022
11;657.911;28;11;2022
12;666.532;28;11;2022
13;661.787;28;11;2022
14;663.184;28;11;2022
15;660.765;28;11;2022
16;659.068;28;11;2022
17;668.493;28;11;2022
18;667.506;28;11;2022
19;662.08;28;11;2022
20;645.221;28;11;2022
21;625.364;28;11;2022
22;610.294;28;11;2022
23;575.462;28;11;2022
0;531.769;29;11;2022
1;496.605;29;11;2022
2;475.267;29;11;2022
3;464.744;29;11;2022
4;459.63;29;11;2022
5;461.411;29;11;2022
6;481.122;29;11;2022
7;527.345;29;11;2022
8;583.14;29;11;2022
9;626.105;29;11;2022
10;644.578;29;11;2022
11;658.61;29;11;2022
12;665.538;29;11;2022
13;660.136;29;11;2022
14;664.141;29;11;2022
15;660.872;29;11;2022
16;659.643;29;11;2022
17;671.758;29;11;2022
18;671.714;29;11;2022
19;665.458;29;11;2022
20;651.709;29;11;2022
21;635.348;29;11;2022
22;620.363;29;11;2022
23;584.889;29;11;2022
0;541.517;30;11;2022
1;504.292;30;11;2022
2;482.588;30;11;2022
3;470.991;30;11;2022
4;467.042;30;11;2022
5;470.17;30;11;2022
6;488.178;30;11;2022
7;534.53;30;11;2022
8;587.794;30;11;2022
9;627.742;30;11;2022
10;645.888;30;11;2022
11;660.074;30;11;2022
12;668.685;30;11;2022
13;663.582;30;11;2022
14;665.713;30;11;2022
15;662.425;30;11;2022
16;661.197;30;11;2022
17;671.29;30;11;2022
18;667.816;30;11;2022
19;662.982;30;11;2022
20;648.112;30;11;2022
21;630.464;30;11;2022
22;618.94;30;11;2022
23;584.732;30;11;2022
0;541.87;1;12;2022
1;504.82;1;12;2022
2;484.612;1;12;2022
3;474.632;1;12;2022
4;468.593;1;12;2022
5;471.571;1;12;2022
6;488.006;1;12;2022
7;535.048;1;12;2022
8;588.699;1;12;2022
9;626.355;1;12;2022
10;645.95;1;12;2022
11;660.276;1;12;2022
12;666.844;1;12;2022
13;657.312;1;12;2022
14;658.76;1;12;2022
15;657.763;1;12;2022
16;659.394;1;12;2022
17;672.561;1;12;2022
18;672.843;1;12;2022
19;667.567;1;12;2022
20;654.071;1;12;2022
21;636.642;1;12;2022
22;620.871;1;12;2022
23;585.875;1;12;2022
0;544.614;2;12;2022
1;509.187;2;12;2022
2;488.475;2;12;2022
3;476.342;2;12;2022
4;469.621;2;12;2022
5;472.389;2;12;2022
6;489.636;2;12;2022
7;533.525;2;12;2022
8;584.923;2;12;2022
9;626.012;2;12;2022
10;649.381;2;12;2022
11;664.099;2;12;2022
12;667.012;2;12;2022
13;666.39;2;12;2022
14;669.967;2;12;2022
15;669.288;2;12;2022
16;671.342;2;12;2022
17;680.809;2;12;2022
18;681.071;2;12;2022
19;674.245;2;12;2022
20;654.722;2;12;2022
21;639.102;2;12;2022
22;628.111;2;12;2022
23;598.312;2;12;2022
0;558.869;3;12;2022
1;522.561;3;12;2022
2;499.325;3;12;2022
3;486.931;3;12;2022
4;479.779;3;12;2022
5;480.959;3;12;2022
6;489.68;3;12;2022
7;510.978;3;12;2022
8;544.911;3;12;2022
9;585.954;3;12;2022
10;623.27;3;12;2022
11;650.839;3;12;2022
12;662.176;3;12;2022
13;663.936;3;12;2022
14;665.447;3;12;2022
15;665.7;3;12;2022
16;666.135;3;12;2022
17;681.934;3;12;2022
18;694.334;3;12;2022
19;681.483;3;12;2022
20;659.87;3;12;2022
21;642.532;3;12;2022
22;623.07;3;12;2022
23;593.736;3;12;2022
0;558.406;4;12;2022
1;527.941;4;12;2022
2;503.525;4;12;2022
3;489.484;4;12;2022
4;480.077;4;12;2022
5;478.218;4;12;2022
6;485.62;4;12;2022
7;501.04;4;12;2022
8;523.842;4;12;2022
9;551.86;4;12;2022
10;584.403;4;12;2022
11;615.075;4;12;2022
12;628.865;4;12;2022
13;629.324;4;12;2022
14;628.084;4;12;2022
15;627.236;4;12;2022
16;631.927;4;12;2022
17;654.976;4;12;2022
18;672.52;4;12;2022
19;666.276;4;12;2022
20;654.027;4;12;2022
21;640.235;4;12;2022
22;619.416;4;12;2022
23;587.642;4;12;2022
0;543.66;5;12;2022
1;508.28;5;12;2022
2;486.839;5;12;2022
3;475.537;5;12;2022
4;468.964;5;12;2022
5;472.911;5;12;2022
6;490.992;5;12;2022
7;538.564;5;12;2022
8;591.206;5;12;2022
9;637.477;5;12;2022
10;661.327;5;12;2022
11;680.218;5;12;2022
12;684.127;5;12;2022
13;685.77;5;12;2022
14;690.988;5;12;2022
15;688.502;5;12;2022
16;688.124;5;12;2022
17;697.275;5;12;2022
18;687.36;5;12;2022
19;679.404;5;12;2022
20;663.465;5;12;2022
21;643.858;5;12;2022
22;630.579;5;12;2022
23;596.749;5;12;2022
0;551.359;6;12;2022
1;517.664;6;12;2022
2;495.184;6;12;2022
3;484.25;6;12;2022
4;478.419;6;12;2022
5;482.198;6;12;2022
6;499.434;6;12;2022
7;545.774;6;12;2022
8;600.853;6;12;2022
9;641.943;6;12;2022
10;661.179;6;12;2022
11;673.443;6;12;2022
12;672.888;6;12;2022
13;674.569;6;12;2022
14;679.373;6;12;2022
15;680.771;6;12;2022
16;676.922;6;12;2022
17;688.609;6;12;2022
18;679.437;6;12;2022
19;671.338;6;12;2022
20;654.263;6;12;2022
21;636.745;6;12;2022
22;628.414;6;12;2022
23;596.95;6;12;2022
0;554.61;7;12;2022
1;522.894;7;12;2022
2;503.212;7;12;2022
3;492.199;7;12;2022
4;488.354;7;12;2022
5;493.036;7;12;2022
6;513.64;7;12;2022
7;556.866;7;12;2022
8;609.188;7;12;2022
9;647.734;7;12;2022
10;660.477;7;12;2022
11;674.721;7;12;2022
12;674.298;7;12;2022
13;672.729;7;12;2022
14;670.87;7;12;2022
15;671.281;7;12;2022
16;672.091;7;12;2022
17;685.886;7;12;2022
18;680.475;7;12;2022
19;672.129;7;12;2022
20;656.021;7;12;2022
21;640.034;7;12;2022
22;627.493;7;12;2022
23;593.878;7;12;2022
0;550.687;8;12;2022
1;514.285;8;12;2022
2;497.884;8;12;2022
3;489.809;8;12;2022
4;482.437;8;12;2022
5;485.749;8;12;2022
6;500.559;8;12;2022
7;543.387;8;12;2022
8;594.83;8;12;2022
9;631.705;8;12;2022
10;648.975;8;12;2022
11;661.302;8;12;2022
12;658.743;8;12;2022
13;660.063;8;12;2022
14;661.874;8;12;2022
15;662.484;8;12;2022
16;667.984;8;12;2022
17;690.225;8;12;2022
18;695.268;8;12;2022
19;692.212;8;12;2022
20;672.755;8;12;2022
21;655.449;8;12;2022
22;639.955;8;12;2022
23;606.514;8;12;2022
0;566.026;9;12;2022
1;525.49;9;12;2022
2;500.316;9;12;2022
3;487.887;9;12;2022
4;483.207;9;12;2022
5;485.623;9;12;2022
6;508.091;9;12;2022
7;557.115;9;12;2022
8;609.476;9;12;2022
9;652.915;9;12;2022
10;674.519;9;12;2022
11;683.332;9;12;2022
12;681.488;9;12;2022
13;680.384;9;12;2022
14;681.878;9;12;2022
15;680.946;9;12;2022
16;679.604;9;12;2022
17;694.975;9;12;2022
18;704.24;9;12;2022
19;697.935;9;12;2022
20;682.472;9;12;2022
21;666.88;9;12;2022
22;654.901;9;12;2022
23;624.006;9;12;2022
0;585.521;10;12;2022
1;550.662;10;12;2022
2;526.488;10;12;2022
3;512.866;10;12;2022
4;504.891;10;12;2022
5;503.541;10;12;2022
6;511.028;10;12;2022
7;536.945;10;12;2022
8;571.063;10;12;2022
9;606.454;10;12;2022
10;641.976;10;12;2022
11;668.686;10;12;2022
12;676.783;10;12;2022
13;676.152;10;12;2022
14;673.415;10;12;2022
15;670.156;10;12;2022
16;669.384;10;12;2022
17;685.923;10;12;2022
18;700.556;10;12;2022
19;690.529;10;12;2022
20;674.622;10;12;2022
21;659.731;10;12;2022
22;642.467;10;12;2022
23;614.789;10;12;2022
0;581.417;11;12;2022
1;545.096;11;12;2022
2;521.576;11;12;2022
3;507.537;11;12;2022
4;500.599;11;12;2022
5;499.639;11;12;2022
6;506.116;11;12;2022
7;525.024;11;12;2022
8;552.7;11;12;2022
9;588.866;11;12;2022
