time;target;temp;weather;wind;day;month;year;weekend
13;428.749;20.3;1003;0;7;8;2022;1
14;428.268;20.3;1003;0;7;8;2022;1
15;424.459;20.1;1003;1;7;8;2022;1
16;421.687;20.1;1003;1;7;8;2022;1
17;421.188;20.1;1003;1;7;8;2022;1
18;420.91;16.7;1003;1;7;8;2022;1
19;420.448;16.7;1003;1;7;8;2022;1
20;417.713;16.7;1003;1;7;8;2022;1
21;426.301;11.5;1003;1;7;8;2022;1
22;439.585;11.5;1003;1;7;8;2022;1
23;412.072;11.5;1003;1;7;8;2022;1
0;369.373;9.8;1003;0;8;8;2022;0
1;334.06;9.8;1003;0;8;8;2022;0
2;313.023;9.8;1003;0;8;8;2022;0
3;300.99;9.1;1003;0;8;8;2022;0
4;296.799;9.1;1003;0;8;8;2022;0
5;290.668;9.1;1003;0;8;8;2022;0
6;290.006;14.0;1003;0;8;8;2022;0
7;324.154;14.0;1003;0;8;8;2022;0
8;368.226;14.0;1003;0;8;8;2022;0
9;421.944;17.4;1003;0;8;8;2022;0
10;455.953;17.4;1003;0;8;8;2022;0
11;470.3;17.4;1003;0;8;8;2022;0
12;471.03;19.3;1003;0;8;8;2022;0
13;466.586;19.3;1003;0;8;8;2022;0
14;468.71;19.3;1003;0;8;8;2022;0
15;465.566;20.6;1003;3;8;8;2022;0
16;462.382;20.6;1003;3;8;8;2022;0
17;459.778;20.6;1003;3;8;8;2022;0
18;448.951;17.7;1003;3;8;8;2022;0
19;448.616;17.7;1003;3;8;8;2022;0
20;442.636;17.7;1003;3;8;8;2022;0
21;446.975;12.8;1030;0;8;8;2022;0
22;452.179;12.8;1030;0;8;8;2022;0
23;425.038;12.8;1030;0;8;8;2022;0
0;381.152;11.6;1030;0;9;8;2022;0
1;343.156;11.6;1030;0;9;8;2022;0
2;320.817;11.6;1030;0;9;8;2022;0
3;310.648;10.3;1135;0;9;8;2022;0
4;304.796;10.3;1135;0;9;8;2022;0
5;301.452;10.3;1135;0;9;8;2022;0
6;299.09;17.9;1003;0;9;8;2022;0
7;331.109;17.9;1003;0;9;8;2022;0
8;377.984;17.9;1003;0;9;8;2022;0
9;430.098;17.8;1240;0;9;8;2022;0
10;463.384;17.8;1240;0;9;8;2022;0
11;476.947;17.8;1240;0;9;8;2022;0
12;478.587;20.9;1003;0;9;8;2022;0
13;473.465;20.9;1003;0;9;8;2022;0
14;475.846;20.9;1003;0;9;8;2022;0
15;474.686;20.0;1003;0;9;8;2022;0
16;470.387;20.0;1003;0;9;8;2022;0
17;464.773;20.0;1003;0;9;8;2022;0
18;457.56;17.4;1003;0;9;8;2022;0
19;452.903;17.4;1003;0;9;8;2022;0
20;442.956;17.4;1003;0;9;8;2022;0
21;452.822;12.2;1135;0;9;8;2022;0
22;458.66;12.2;1135;0;9;8;2022;0
23;429.914;12.2;1135;0;9;8;2022;0
0;384.971;11.2;1135;0;10;8;2022;0
1;346.618;11.2;1135;0;10;8;2022;0
2;324.326;11.2;1135;0;10;8;2022;0
3;311.772;10.6;1135;0;10;8;2022;0
4;307.418;10.6;1135;0;10;8;2022;0
5;302.022;10.6;1135;0;10;8;2022;0
6;300.498;18.0;1000;0;10;8;2022;0
7;333.596;18.0;1000;0;10;8;2022;0
8;378.098;18.0;1000;0;10;8;2022;0
9;435.159;23.1;1003;0;10;8;2022;0
10;470.619;23.1;1003;0;10;8;2022;0
11;484.332;23.1;1003;0;10;8;2022;0
12;484.482;24.4;1003;0;10;8;2022;0
13;479.384;24.4;1003;0;10;8;2022;0
14;480.753;24.4;1003;0;10;8;2022;0
15;478.463;23.5;1003;0;10;8;2022;0
16;475.457;23.5;1003;0;10;8;2022;0
17;472.857;23.5;1003;0;10;8;2022;0
18;461.799;18.4;1003;0;10;8;2022;0
19;458.13;18.4;1003;0;10;8;2022;0
20;450.587;18.4;1003;0;10;8;2022;0
21;455.356;13.0;1030;0;10;8;2022;0
22;462.425;13.0;1030;0;10;8;2022;0
23;434.067;13.0;1030;0;10;8;2022;0
0;386.548;9.7;1135;0;11;8;2022;0
1;348.643;9.7;1135;0;11;8;2022;0
2;327.255;9.7;1135;0;11;8;2022;0
3;317.365;8.1;1135;0;11;8;2022;0
4;311.151;8.1;1135;0;11;8;2022;0
5;306.374;8.1;1135;0;11;8;2022;0
6;303.512;17.1;1000;0;11;8;2022;0
7;335.498;17.1;1000;0;11;8;2022;0
8;380.612;17.1;1000;0;11;8;2022;0
9;435.322;22.9;1006;0;11;8;2022;0
10;469.986;22.9;1006;0;11;8;2022;0
11;484.57;22.9;1006;0;11;8;2022;0
12;486.81;25.1;1003;0;11;8;2022;0
13;483.0;25.1;1003;0;11;8;2022;0
14;485.025;25.1;1003;0;11;8;2022;0
15;482.8;23.9;1006;0;11;8;2022;0
16;477.953;23.9;1006;0;11;8;2022;0
17;480.583;23.9;1006;0;11;8;2022;0
18;472.705;19.2;1006;0;11;8;2022;0
19;466.308;19.2;1006;0;11;8;2022;0
20;455.315;19.2;1006;0;11;8;2022;0
21;459.266;13.7;1030;0;11;8;2022;0
22;462.882;13.7;1030;0;11;8;2022;0
23;436.413;13.7;1030;0;11;8;2022;0
0;390.906;11.8;1030;0;12;8;2022;0
1;351.849;11.8;1030;0;12;8;2022;0
2;331.039;11.8;1030;0;12;8;2022;0
3;319.861;9.6;1030;0;12;8;2022;0
4;312.999;9.6;1030;0;12;8;2022;0
5;308.335;9.6;1030;0;12;8;2022;0
6;305.896;17.4;1000;0;12;8;2022;0
7;339.702;17.4;1000;0;12;8;2022;0
8;381.353;17.4;1000;0;12;8;2022;0
9;434.334;23.0;1000;0;12;8;2022;0
10;465.015;23.0;1000;0;12;8;2022;0
11;481.08;23.0;1000;0;12;8;2022;0
12;484.054;26.9;1000;0;12;8;2022;0
13;481.156;26.9;1000;0;12;8;2022;0
14;483.039;26.9;1000;0;12;8;2022;0
15;482.203;22.2;1006;0;12;8;2022;0
16;475.185;22.2;1006;0;12;8;2022;0
17;475.677;22.2;1006;0;12;8;2022;0
18;466.876;18.5;1006;0;12;8;2022;0
19;460.683;18.5;1006;0;12;8;2022;0
20;448.268;18.5;1006;0;12;8;2022;0
21;453.784;16.4;1000;0;12;8;2022;0
22;455.207;16.4;1000;0;12;8;2022;0
23;430.614;16.4;1000;0;12;8;2022;0
0;388.598;16.4;1006;0;13;8;2022;1
1;352.139;16.4;1006;0;13;8;2022;1
2;329.699;16.4;1006;0;13;8;2022;1
3;318.713;13.6;1000;0;13;8;2022;1
4;311.193;13.6;1000;0;13;8;2022;1
5;303.853;13.6;1000;0;13;8;2022;1
6;296.982;20.7;1000;0;13;8;2022;1
7;318.927;20.7;1000;0;13;8;2022;1
8;355.043;20.7;1000;0;13;8;2022;1
9;405.905;26.8;1000;0;13;8;2022;1
10;445.466;26.8;1000;0;13;8;2022;1
11;465.186;26.8;1000;0;13;8;2022;1
12;468.479;28.0;1000;0;13;8;2022;1
13;465.039;28.0;1000;0;13;8;2022;1
14;463.807;28.0;1000;0;13;8;2022;1
15;461.737;27.7;1000;0;13;8;2022;1
16;456.254;27.7;1000;0;13;8;2022;1
17;453.679;27.7;1000;0;13;8;2022;1
18;450.386;23.1;1000;0;13;8;2022;1
19;444.007;23.1;1000;0;13;8;2022;1
20;435.526;23.1;1000;0;13;8;2022;1
21;442.959;19.2;1000;0;13;8;2022;1
22;449.684;19.2;1000;0;13;8;2022;1
23;422.463;19.2;1000;0;13;8;2022;1
0;385.09;17.5;1006;0;14;8;2022;1
1;353.766;17.5;1006;0;14;8;2022;1
2;331.213;17.5;1006;0;14;8;2022;1
3;317.969;14.3;1006;0;14;8;2022;1
4;310.915;14.3;1006;0;14;8;2022;1
5;303.283;14.3;1006;0;14;8;2022;1
6;294.83;19.7;1006;0;14;8;2022;1
7;310.594;19.7;1006;0;14;8;2022;1
8;338.513;19.7;1006;0;14;8;2022;1
9;385.127;24.8;1006;0;14;8;2022;1
10;421.63;24.8;1006;0;14;8;2022;1
11;444.194;24.8;1006;0;14;8;2022;1
12;449.235;26.7;1006;0;14;8;2022;1
13;448.92;26.7;1006;0;14;8;2022;1
14;449.645;26.7;1006;0;14;8;2022;1
15;448.342;28.6;1006;0;14;8;2022;1
16;448.434;28.6;1006;0;14;8;2022;1
17;451.038;28.6;1006;0;14;8;2022;1
18;452.733;25.3;1006;0;14;8;2022;1
19;451.953;25.3;1006;0;14;8;2022;1
20;447.392;25.3;1006;0;14;8;2022;1
21;458.723;22.6;1006;0;14;8;2022;1
22;461.053;22.6;1006;0;14;8;2022;1
23;429.192;22.6;1006;0;14;8;2022;1
0;384.652;20.6;1000;0;15;8;2022;0
1;348.71;20.6;1000;0;15;8;2022;0
2;326.689;20.6;1000;0;15;8;2022;0
3;315.49;19.1;1030;0;15;8;2022;0
4;308.191;19.1;1030;0;15;8;2022;0
5;305.093;19.1;1030;0;15;8;2022;0
6;303.412;21.7;1006;0;15;8;2022;0
7;336.252;21.7;1006;0;15;8;2022;0
8;385.502;21.7;1006;0;15;8;2022;0
9;445.874;27.2;1006;0;15;8;2022;0
10;482.438;27.2;1006;0;15;8;2022;0
11;502.09;27.2;1006;0;15;8;2022;0
12;506.195;29.6;1000;0;15;8;2022;0
13;504.199;29.6;1000;0;15;8;2022;0
14;510.106;29.6;1000;0;15;8;2022;0
15;507.221;29.5;1000;0;15;8;2022;0
16;503.028;29.5;1000;0;15;8;2022;0
17;499.295;29.5;1000;0;15;8;2022;0
18;489.817;25.6;1030;0;15;8;2022;0
19;483.477;25.6;1030;0;15;8;2022;0
20;475.309;25.6;1030;0;15;8;2022;0
21;486.801;23.4;1006;0;15;8;2022;0
22;477.812;23.4;1006;0;15;8;2022;0
23;444.902;23.4;1006;0;15;8;2022;0
0;396.728;21.2;1030;0;16;8;2022;0
1;358.727;21.2;1030;0;16;8;2022;0
2;335.934;21.2;1030;0;16;8;2022;0
3;325.468;19.8;1030;0;16;8;2022;0
4;319.188;19.8;1030;0;16;8;2022;0
5;315.786;19.8;1030;0;16;8;2022;0
6;313.336;21.3;1006;0;16;8;2022;0
7;346.056;21.3;1006;0;16;8;2022;0
8;392.209;21.3;1006;0;16;8;2022;0
9;445.607;24.1;1003;0;16;8;2022;0
10;479.999;24.1;1003;0;16;8;2022;0
11;495.819;24.1;1003;0;16;8;2022;0
12;500.622;28.5;1003;0;16;8;2022;0
13;503.287;28.5;1003;0;16;8;2022;0
14;508.847;28.5;1003;0;16;8;2022;0
15;508.163;27.2;1003;0;16;8;2022;0
16;503.016;27.2;1003;0;16;8;2022;0
17;500.625;27.2;1003;0;16;8;2022;0
18;489.715;23.4;1003;0;16;8;2022;0
19;485.494;23.4;1003;0;16;8;2022;0
20;477.427;23.4;1003;0;16;8;2022;0
21;489.033;20.5;1003;0;16;8;2022;0
22;478.578;20.5;1003;0;16;8;2022;0
23;446.181;20.5;1003;0;16;8;2022;0
0;399.24;20.5;1030;0;17;8;2022;0
1;362.61;20.5;1030;0;17;8;2022;0
2;340.611;20.5;1030;0;17;8;2022;0
3;330.663;19.0;1030;0;17;8;2022;0
4;322.752;19.0;1030;0;17;8;2022;0
5;319.38;19.0;1030;0;17;8;2022;0
6;315.442;20.9;1006;0;17;8;2022;0
7;346.793;20.9;1006;0;17;8;2022;0
8;392.383;20.9;1006;0;17;8;2022;0
9;448.228;26.4;1030;0;17;8;2022;0
10;480.664;26.4;1030;0;17;8;2022;0
11;501.933;26.4;1030;0;17;8;2022;0
12;507.26;29.5;1006;0;17;8;2022;0
13;505.204;29.5;1006;0;17;8;2022;0
14;509.788;29.5;1006;0;17;8;2022;0
15;510.284;29.9;1006;0;17;8;2022;0
16;507.962;29.9;1006;0;17;8;2022;0
17;505.763;29.9;1006;0;17;8;2022;0
18;494.29;24.9;1006;0;17;8;2022;0
19;483.877;24.9;1006;0;17;8;2022;0
20;473.951;24.9;1006;0;17;8;2022;0
21;483.502;18.9;1030;0;17;8;2022;0
22;477.141;18.9;1030;0;17;8;2022;0
23;447.223;18.9;1030;0;17;8;2022;0
0;400.752;17.2;1030;0;18;8;2022;0
1;361.335;17.2;1030;0;18;8;2022;0
2;338.3;17.2;1030;0;18;8;2022;0
3;326.754;15.5;1135;0;18;8;2022;0
4;320.161;15.5;1135;0;18;8;2022;0
5;317.491;15.5;1135;0;18;8;2022;0
6;311.272;22.1;1030;0;18;8;2022;0
7;343.836;22.1;1030;0;18;8;2022;0
8;392.033;22.1;1030;0;18;8;2022;0
9;450.186;28.5;1030;0;18;8;2022;0
10;489.216;28.5;1030;0;18;8;2022;0
11;507.042;28.5;1030;0;18;8;2022;0
12;511.385;30.8;1030;0;18;8;2022;0
13;506.351;30.8;1030;0;18;8;2022;0
14;506.163;30.8;1030;0;18;8;2022;0
15;506.109;30.8;1030;0;18;8;2022;0
16;503.732;30.8;1030;0;18;8;2022;0
17;502.232;30.8;1030;0;18;8;2022;0
18;488.929;26.1;1030;0;18;8;2022;0
19;481.567;26.1;1030;0;18;8;2022;0
20;472.139;26.1;1030;0;18;8;2022;0
21;485.705;23.5;1030;0;18;8;2022;0
22;475.163;23.5;1030;0;18;8;2022;0
23;445.793;23.5;1030;0;18;8;2022;0
0;400.958;20.5;1030;0;19;8;2022;0
1;361.724;20.5;1030;0;19;8;2022;0
2;338.525;20.5;1030;0;19;8;2022;0
3;327.825;19.1;1030;0;19;8;2022;0
4;319.336;19.1;1030;0;19;8;2022;0
5;317.851;19.1;1030;0;19;8;2022;0
6;315.186;22.9;1000;0;19;8;2022;0
7;346.1;22.9;1000;0;19;8;2022;0
8;393.652;22.9;1000;0;19;8;2022;0
9;452.929;29.6;1000;0;19;8;2022;0
10;491.014;29.6;1000;0;19;8;2022;0
11;510.641;29.6;1000;0;19;8;2022;0
12;517.454;30.4;1000;0;19;8;2022;0
13;514.094;30.4;1000;0;19;8;2022;0
14;512.453;30.4;1000;0;19;8;2022;0
15;509.492;29.9;1030;0;19;8;2022;0
16;502.24;29.9;1030;0;19;8;2022;0
17;501.119;29.9;1030;0;19;8;2022;0
18;490.092;26.1;0;0;19;8;2022;0
19;481.484;26.1;0;0;19;8;2022;0
20;469.432;26.1;0;0;19;8;2022;0
21;480.948;23.6;0;0;19;8;2022;0
22;468.479;23.6;0;0;19;8;2022;0
23;440.158;23.6;0;0;19;8;2022;0
0;399.695;20.8;1000;0;20;8;2022;1
1;364.424;20.8;1000;0;20;8;2022;1
2;340.403;20.8;1000;0;20;8;2022;1
3;328.209;19.6;1189;0;20;8;2022;1
4;321.721;19.6;1189;0;20;8;2022;1
5;320.953;19.6;1189;0;20;8;2022;1
6;318.653;19.0;1189;0;20;8;2022;1
7;325.767;19.0;1189;0;20;8;2022;1
8;353.716;19.0;1189;0;20;8;2022;1
9;397.035;22.1;1030;0;20;8;2022;1
10;433.051;22.1;1030;0;20;8;2022;1
11;457.088;22.1;1030;0;20;8;2022;1
12;467.666;26.7;0;0;20;8;2022;1
13;471.973;26.7;0;0;20;8;2022;1
14;470.892;26.7;0;0;20;8;2022;1
15;469.14;25.6;0;0;20;8;2022;1
16;462.807;25.6;0;0;20;8;2022;1
17;459.958;25.6;0;0;20;8;2022;1
18;458.367;23.4;0;0;20;8;2022;1
19;455.922;23.4;0;0;20;8;2022;1
20;453.135;23.4;0;0;20;8;2022;1
21;465.129;21.1;1030;0;20;8;2022;1
22;449.101;21.1;1030;0;20;8;2022;1
23;418.878;21.1;1030;0;20;8;2022;1
0;381.7;20.0;1030;0;21;8;2022;1
1;350.92;20.0;1030;0;21;8;2022;1
2;330.919;20.0;1030;0;21;8;2022;1
3;318.634;19.0;1030;0;21;8;2022;1
4;310.678;19.0;1030;0;21;8;2022;1
5;307.153;19.0;1030;0;21;8;2022;1
6;298.792;20.1;1030;0;21;8;2022;1
7;310.216;20.1;1030;0;21;8;2022;1
8;338.215;20.1;1030;0;21;8;2022;1
9;381.96;22.6;0;0;21;8;2022;1
10;421.219;22.6;0;0;21;8;2022;1
11;448.169;22.6;0;0;21;8;2022;1
12;457.741;26.2;0;0;21;8;2022;1
13;455.768;26.2;0;0;21;8;2022;1
14;454.445;26.2;0;0;21;8;2022;1
15;452.355;24.6;0;0;21;8;2022;1
16;450.433;24.6;0;0;21;8;2022;1
17;450.632;24.6;0;0;21;8;2022;1
18;449.238;21.4;1183;0;21;8;2022;1
19;448.415;21.4;1183;0;21;8;2022;1
20;448.149;21.4;1183;0;21;8;2022;1
21;465.533;18.8;1183;0;21;8;2022;1
22;447.342;18.8;1183;0;21;8;2022;1
23;413.028;18.8;1183;0;21;8;2022;1
0;371.395;17.0;1183;0;22;8;2022;0
1;339.631;17.0;1183;0;22;8;2022;0
2;317.182;17.0;1183;0;22;8;2022;0
3;308.086;17.7;1183;0;22;8;2022;0
4;301.67;17.7;1183;0;22;8;2022;0
5;301.087;17.7;1183;0;22;8;2022;0
6;301.405;18.9;1030;0;22;8;2022;0
7;331.485;18.9;1030;0;22;8;2022;0
8;376.372;18.9;1030;0;22;8;2022;0
9;429.263;20.8;1003;0;22;8;2022;0
10;464.501;20.8;1003;0;22;8;2022;0
11;478.984;20.8;1003;0;22;8;2022;0
12;479.841;21.6;1003;0;22;8;2022;0
13;474.222;21.6;1003;0;22;8;2022;0
14;479.891;21.6;1003;0;22;8;2022;0
15;480.149;21.9;1003;0;22;8;2022;0
16;474.955;21.9;1003;0;22;8;2022;0
17;473.736;21.9;1003;0;22;8;2022;0
18;464.285;19.2;1030;0;22;8;2022;0
19;458.168;19.2;1030;0;22;8;2022;0
20;454.038;19.2;1030;0;22;8;2022;0
21;470.828;20.1;1030;0;22;8;2022;0
22;456.167;20.1;1030;0;22;8;2022;0
23;421.245;20.1;1030;0;22;8;2022;0
0;378.908;19.5;1189;0;23;8;2022;0
1;343.234;19.5;1189;0;23;8;2022;0
2;323.605;19.5;1189;0;23;8;2022;0
3;310.669;17.7;1135;0;23;8;2022;0
4;306.293;17.7;1135;0;23;8;2022;0
5;305.93;17.7;1135;0;23;8;2022;0
6;303.305;20.0;1030;0;23;8;2022;0
7;332.958;20.0;1030;0;23;8;2022;0
8;379.657;20.0;1030;0;23;8;2022;0
9;436.954;25.8;1006;0;23;8;2022;0
10;474.976;25.8;1006;0;23;8;2022;0
11;493.202;25.8;1006;0;23;8;2022;0
12;499.097;29.0;1003;0;23;8;2022;0
13;499.566;29.0;1003;0;23;8;2022;0
14;505.182;29.0;1003;0;23;8;2022;0
15;504.77;27.8;1003;0;23;8;2022;0
16;503.349;27.8;1003;0;23;8;2022;0
17;500.741;27.8;1003;0;23;8;2022;0
18;488.008;22.3;1003;0;23;8;2022;0
19;480.951;22.3;1003;0;23;8;2022;0
20;482.267;22.3;1003;0;23;8;2022;0
21;484.635;19.8;1189;0;23;8;2022;0
22;458.798;19.8;1189;0;23;8;2022;0
23;422.491;19.8;1189;0;23;8;2022;0
0;380.842;17.8;1180;0;24;8;2022;0
1;346.634;17.8;1180;0;24;8;2022;0
2;328.002;17.8;1180;0;24;8;2022;0
3;316.433;16.8;1030;0;24;8;2022;0
4;309.389;16.8;1030;0;24;8;2022;0
5;310.525;16.8;1030;0;24;8;2022;0
6;309.322;19.4;1030;0;24;8;2022;0
7;337.345;19.4;1030;0;24;8;2022;0
8;386.721;19.4;1030;0;24;8;2022;0
9;446.332;26.8;1006;0;24;8;2022;0
10;485.051;26.8;1006;0;24;8;2022;0
11;501.498;26.8;1006;0;24;8;2022;0
12;504.724;27.5;1006;0;24;8;2022;0
13;502.783;27.5;1006;0;24;8;2022;0
14;503.702;27.5;1006;0;24;8;2022;0
15;503.338;25.1;1003;0;24;8;2022;0
16;498.211;25.1;1003;0;24;8;2022;0
17;493.156;25.1;1003;0;24;8;2022;0
18;481.153;21.4;1030;0;24;8;2022;0
19;474.012;21.4;1030;0;24;8;2022;0
20;467.475;21.4;1030;0;24;8;2022;0
21;487.786;20.1;1030;0;24;8;2022;0
22;471.254;20.1;1030;0;24;8;2022;0
23;435.756;20.1;1030;0;24;8;2022;0
0;391.927;19.8;1030;0;25;8;2022;0
1;355.759;19.8;1030;0;25;8;2022;0
2;333.141;19.8;1030;0;25;8;2022;0
3;323.231;20.9;1180;0;25;8;2022;0
4;317.399;20.9;1180;0;25;8;2022;0
5;317.563;20.9;1180;0;25;8;2022;0
6;316.623;21.2;1009;0;25;8;2022;0
7;346.663;21.2;1009;0;25;8;2022;0
8;390.753;21.2;1009;0;25;8;2022;0
9;445.565;22.2;1006;0;25;8;2022;0
10;477.305;22.2;1006;0;25;8;2022;0
11;496.358;22.2;1006;0;25;8;2022;0
12;502.659;26.3;1006;0;25;8;2022;0
13;498.706;26.3;1006;0;25;8;2022;0
14;498.603;26.3;1006;0;25;8;2022;0
15;497.742;26.4;1006;0;25;8;2022;0
16;497.609;26.4;1006;0;25;8;2022;0
17;496.553;26.4;1006;0;25;8;2022;0
18;485.239;22.8;1030;0;25;8;2022;0
19;474.818;22.8;1030;0;25;8;2022;0
20;468.286;22.8;1030;0;25;8;2022;0
21;487.24;22.2;1030;0;25;8;2022;0
22;470.838;22.2;1030;0;25;8;2022;0
23;436.571;22.2;1030;0;25;8;2022;0
0;390.242;20.8;1030;0;26;8;2022;0
1;354.91;20.8;1030;0;26;8;2022;0
2;332.145;20.8;1030;0;26;8;2022;0
3;319.783;19.6;1030;0;26;8;2022;0
4;312.953;19.6;1030;0;26;8;2022;0
5;310.917;19.6;1030;0;26;8;2022;0
6;309.69;21.5;1030;0;26;8;2022;0
7;336.495;21.5;1030;0;26;8;2022;0
8;383.36;21.5;1030;0;26;8;2022;0
9;441.105;27.4;1000;0;26;8;2022;0
10;479.285;27.4;1000;0;26;8;2022;0
11;495.833;27.4;1000;0;26;8;2022;0
12;498.74;30.4;1006;0;26;8;2022;0
13;495.896;30.4;1006;0;26;8;2022;0
14;499.791;30.4;1006;0;26;8;2022;0
15;499.681;27.3;1003;0;26;8;2022;0
16;494.061;27.3;1003;0;26;8;2022;0
17;489.248;27.3;1246;0;26;8;2022;0
18;476.185;23.4;1087;0;26;8;2022;0
19;469.216;23.4;1087;0;26;8;2022;0
20;460.682;23.4;1087;0;26;8;2022;0
21;477.897;20.8;1003;0;26;8;2022;0
22;460.656;20.8;1003;0;26;8;2022;0
23;430.473;20.8;1003;0;26;8;2022;0
0;389.406;18.5;1030;0;27;8;2022;1
1;354.229;18.5;1030;0;27;8;2022;1
2;331.153;18.5;1030;0;27;8;2022;1
3;319.23;16.8;1030;0;27;8;2022;1
4;312.499;16.8;1030;0;27;8;2022;1
5;309.45;16.8;1030;0;27;8;2022;1
6;300.844;19.8;1003;0;27;8;2022;1
7;317.795;19.8;1003;0;27;8;2022;1
8;352.56;19.8;1003;0;27;8;2022;1
9;402.329;25.0;1000;0;27;8;2022;1
10;439.193;25.0;1000;0;27;8;2022;1
11;458.896;25.0;1000;0;27;8;2022;1
12;465.527;28.0;1000;0;27;8;2022;1
13;463.272;28.0;1000;0;27;8;2022;1
14;463.267;28.0;1000;0;27;8;2022;1
15;461.476;30.1;1000;0;27;8;2022;1
16;455.662;30.1;1000;0;27;8;2022;1
17;454.383;30.1;1000;0;27;8;2022;1
18;451.212;23.5;1000;0;27;8;2022;1
19;446.317;23.5;1000;0;27;8;2022;1
20;440.527;23.5;1000;0;27;8;2022;1
21;459.287;21.0;1030;0;27;8;2022;1
22;443.621;21.0;1030;0;27;8;2022;1
23;412.737;21.0;1030;0;27;8;2022;1
0;376.071;16.1;1030;0;28;8;2022;1
1;344.31;16.1;1030;0;28;8;2022;1
2;321.537;16.1;1030;0;28;8;2022;1
3;310.204;15.2;1030;0;28;8;2022;1
4;303.639;15.2;1030;0;28;8;2022;1
5;301.469;15.2;1030;0;28;8;2022;1
6;291.397;20.1;1000;0;28;8;2022;1
7;303.244;20.1;1000;0;28;8;2022;1
8;332.085;20.1;1000;0;28;8;2022;1
9;378.112;27.9;1000;0;28;8;2022;1
10;418.192;27.9;1000;0;28;8;2022;1
11;442.723;27.9;1000;0;28;8;2022;1
12;451.919;31.0;1000;0;28;8;2022;1
13;451.156;31.0;1000;0;28;8;2022;1
14;451.118;31.0;1000;0;28;8;2022;1
15;448.301;30.0;1000;0;28;8;2022;1
16;447.531;30.0;1000;0;28;8;2022;1
17;447.131;30.0;1000;0;28;8;2022;1
18;445.003;21.1;1000;0;28;8;2022;1
19;441.702;21.1;1000;0;28;8;2022;1
20;445.007;21.1;1000;0;28;8;2022;1
21;467.203;20.4;1030;0;28;8;2022;1
22;449.133;20.4;1030;0;28;8;2022;1
23;416.466;20.4;1030;0;28;8;2022;1
0;372.873;20.1;1030;0;29;8;2022;0
1;339.143;20.1;1030;0;29;8;2022;0
2;319.455;20.1;1030;0;29;8;2022;0
3;307.484;19.8;1030;0;29;8;2022;0
4;300.827;19.8;1030;0;29;8;2022;0
5;300.762;19.8;1030;0;29;8;2022;0
6;304.148;20.1;1006;0;29;8;2022;0
7;333.706;20.1;1006;0;29;8;2022;0
8;377.344;20.1;1006;0;29;8;2022;0
9;431.167;21.1;1009;0;29;8;2022;0
10;465.236;21.1;1009;0;29;8;2022;0
11;480.58;21.1;1189;0;29;8;2022;0
12;487.134;19.6;1009;0;29;8;2022;0
13;480.74;19.6;1009;0;29;8;2022;0
14;480.306;19.6;1009;0;29;8;2022;0
15;476.288;22.9;1006;0;29;8;2022;0
16;472.381;22.9;1006;0;29;8;2022;0
17;471.21;22.9;1006;0;29;8;2022;0
18;458.504;19.0;1183;0;29;8;2022;0
19;450.842;19.0;1183;0;29;8;2022;0
20;448.718;19.0;1183;0;29;8;2022;0
21;465.514;18.1;1030;0;29;8;2022;0
22;442.564;18.1;1030;0;29;8;2022;0
23;409.84;18.1;1030;0;29;8;2022;0
0;366.339;17.4;1006;0;30;8;2022;0
1;332.845;17.4;1006;0;30;8;2022;0
2;312.812;17.4;1189;0;30;8;2022;0
3;303.608;17.4;1030;0;30;8;2022;0
4;297.037;17.4;1030;0;30;8;2022;0
5;298.124;17.4;1030;0;30;8;2022;0
6;299.591;18.7;1003;0;30;8;2022;0
7;329.809;18.7;1003;0;30;8;2022;0
8;371.586;18.7;1189;0;30;8;2022;0
9;426.228;20.0;1006;0;30;8;2022;0
10;459.579;20.0;1006;0;30;8;2022;0
11;470.886;20.0;1183;0;30;8;2022;0
12;470.285;19.9;1003;0;30;8;2022;0
13;464.517;19.9;1003;0;30;8;2022;0
14;466.824;19.9;1003;0;30;8;2022;0
15;464.049;19.5;1003;0;30;8;2022;0
16;460.347;19.5;1003;0;30;8;2022;0
17;457.155;19.5;1003;0;30;8;2022;0
18;447.613;16.2;1003;0;30;8;2022;0
19;444.265;16.2;1003;0;30;8;2022;0
20;442.563;16.2;1003;0;30;8;2022;0
21;459.305;13.9;1003;0;30;8;2022;0
22;436.65;13.9;1003;0;30;8;2022;0
23;404.506;13.9;1003;0;30;8;2022;0
0;365.875;11.8;1240;0;1;9;2022;0
1;329.521;11.8;1240;0;1;9;2022;0
2;307.173;11.8;1240;0;1;9;2022;0
3;298.276;11.6;1240;0;1;9;2022;0
4;292.849;11.6;1240;0;1;9;2022;0
5;293.23;11.6;1240;0;1;9;2022;0
6;296.97;12.2;1186;0;1;9;2022;0
7;325.241;12.2;1186;0;1;9;2022;0
8;373.738;12.2;1186;0;1;9;2022;0
9;419.64;15.7;1003;0;1;9;2022;0
10;436.898;15.7;1003;0;1;9;2022;0
11;439.337;15.7;1003;0;1;9;2022;0
12;438.342;16.8;1003;0;1;9;2022;0
13;439.916;16.8;1003;0;1;9;2022;0
14;447.173;16.8;1003;0;1;9;2022;0
15;445.41;16.1;1003;0;1;9;2022;0
16;440.176;16.1;1003;0;1;9;2022;0
17;436.563;16.1;1003;0;1;9;2022;0
18;426.577;12.6;1003;0;1;9;2022;0
19;423.53;12.6;1003;0;1;9;2022;0
